work_id,title,url,production
15724,ふつつかな悪女ではございますが ～雛宮蝶鼠とりかえ伝～,https://futsutsuka.net/,動画工房
16714,透明な夜に駆ける君と、目に見えない恋をした。,https://sh-anime.shochiku.co.jp/kakekoi/,マカリア
14132,逃げ上手の若君 第二期,https://nigewaka.run/,CloverWorks
16571,ぐらんぶる Season 3,https://grandblue-anime.com/,ゼロジー
11193,転校先の清楚可憐な美少女が、昔男子と思って一緒に遊んだ幼馴染だった件,https://tenbin-anime.asmik-ace.co.jp/,project No.9
15035,BLEACH 千年血戦篇-禍進譚-,https://bleach-anime.com/,PIERROT FILMS
17147,「きみを愛する気はない」と言った次期公爵様がなぜか溺愛してきます,https://kimiai-anime.com/,ゼロジー
7915,対ありでした。 ～お嬢さまは格闘ゲームなんてしない～,https://taiari-anime.com/,ディオメディア
16856,鉄鍋のジャン！,https://tetsujan.com/,TROYCA
17197,Re:ゼロから始める異世界生活 4th season 奪還編,https://re-zero-anime.jp/tv/,WHITE FOX
16468,ブチ切れ令嬢は報復を誓いました。～魔導書の力で祖国を叩き潰します～,https://buchigire-anime.com/,スタジオコメット
17131,落第賢者の学院無双 ～二度目の転生、Sランクチート魔術師冒険録～,https://rakudai-anime.com/,EMTスクエアード
17196,プラノサウルス ガチコセイブツ部,https://bandai-hobby.net/site/gachikoseibutsubu/,小学館ミュージック&デジタル エンタテイメント
16569,花織さんは転生しても喧嘩がしたい,https://hanaorisan-anime.com/,ライデンフィルム
16681,文豪ストレイドッグス わん！２,https://wan2.bungo-stray-dogs-wan.com/,ノーマッド
16396,無自覚聖女は今日も無意識に力を垂れ流す,https://mujikaku-seijo.com/,マジックバス
11119,アズールレーン びそくぜんしんっ！にっ！！,https://2nd.azurlane-bisoku.jp/,studio CANDY BOX
16391,スーパーの裏でヤニ吸うふたり,https://yanisuu.com/,旭プロダクション
16792,鎧真伝サムライトルーパー 第2クール,https://www.samurai-trooper.net/,サンライズ
16658,君のことが大大大大大好きな100人の彼女 第3期,https://hyakkano.com/,バイブリーアニメーションスタジオ
16632,レッツゴー怪奇組,https://kaikigumi.com/,C-Station
16524,世界最強の後衛 ～迷宮国の新人探索者～,https://strongestrearguard-anime.com/,MAHO FILM
16393,サイボーグ009 ネメシス,https://cyborg009.jp/,アレクト
13582,無職転生Ⅲ ～異世界行ったら本気だす～,https://mushokutensei.jp/,スタジオバインド
16395,領民０人スタートの辺境領主様,https://ryomin0-anime.com/,animation studio42
17121,天は赤い河のほとり,https://www.vap.co.jp/sorahaakaikawanohotori/,タツノコプロ
16677,才女のお世話 高嶺の花だらけな名門校で、学院一のお嬢様(生活能力皆無)を陰ながらお世話することになりました,https://saijonoosewa-anime.com/,ブレインズ・ベース
16132,鬼の花嫁,https://onihana-anime.com/,Colored Pencil Animation Japan
17333,北斗の拳 拳王軍ザコたちの挽歌 第2クール,https://zakoban.com/,動楽
17114,うしろの正面カムイさん,https://kamuisan.deregula.com/,ゼロジー
17134,パーフェクトアディクション,https://animationid.com/perfectaddiction/,Imagica Infos
16606,ここは俺に任せて先に行けと言ってから10年がたったら伝説になっていた。,https://kokoore-anime.com/,月虹
17296,捨てられ聖女の異世界ごはん旅 隠れスキルでキャンピングカーを召喚しました,https://isekai-gohantabi.com/,EMTスクエアード
16822,令和のダラさん,https://darasan-anime.com/,旭プロダクション
16023,ヒロイン？聖女？いいえ、オールワークスメイドです（誇）！,https://all-works-maid-anime.com/,EMTスクエアード
17042,盗掘王,https://tombraiderking-pr.com/,STUDIO EEK
